id,count,unique,min,max,range,sum,mean,median,stddev,minority,majority,q1,q3,iqr
70059,"1","1",975.21,975.21,0,975.21,975.21,975.21,0,975.21,975.21,975.21,975.21,0
70138,"1","1",1013.88,1013.88,0,1013.88,1013.88,1013.88,0,1013.88,1013.88,1013.88,1013.88,0
70139,"1","1",1083.9,1083.9,0,1083.9,1083.9,1083.9,0,1083.9,1083.9,1083.9,1083.9,0
70124,"2","2",1116.54,7921.25,6804.71,9037.79,4518.895,4518.895,3402.355,1116.54,1116.54,1116.54,7921.25,6804.71
70125,"1","1",7921.25,7921.25,0,7921.25,7921.25,7921.25,0,7921.25,7921.25,7921.25,7921.25,0
70123,"1","1",821.62,821.62,0,821.62,821.62,821.62,0,821.62,821.62,821.62,821.62,0
69692,"6","6",232.07,1884.96,1652.89,4804.01,800.668333333333,384.2,692.155097152285,232.07,232.07,262.68,1655.9,1393.22
69693,"4","4",379.13,572.21,193.08,1871.81,467.9525,460.235,69.4070293180021,379.13,379.13,412.69,523.215,110.525
69688,"5","5",293.22,1061.65,768.43,2808.18,561.636,460.5,286.18880932699,293.22,293.22,311.04,681.77,370.73
69689,"6","6",464.05,1737.39,1273.34,5333.9,888.983333333333,467.89,596.918986090705,464.05,464.05,467.78,1728.9,1261.12
69690,"3","3",821.22,1176.6,355.38,3161.83,1053.94333333333,1164.01,164.640496098486,821.22,821.22,992.615,1170.305,177.69
69691,"1","1",262.68,262.68,0,262.68,262.68,262.68,0,262.68,262.68,262.68,262.68,0
69687,"6","6",421.07,1280.12,859.05,4490.9,748.483333333333,633.78,316.692434162162,421.07,421.07,460.5,1061.65,601.15
69820,"1","1",7921.25,7921.25,0,7921.25,7921.25,7921.25,0,7921.25,7921.25,7921.25,7921.25,0
69821,"1","1",7921.25,7921.25,0,7921.25,7921.25,7921.25,0,7921.25,7921.25,7921.25,7921.25,0
69837,"1","1",13225.33,13225.33,0,13225.33,13225.33,13225.33,0,13225.33,13225.33,13225.33,13225.33,0
69838,"1","1",1929,1929,0,1929,1929,1929,0,1929,1929,1929,1929,0
70449,"1","1",1784.98,1784.98,0,1784.98,1784.98,1784.98,0,1784.98,1784.98,1784.98,1784.98,0
