id,count,unique,min,max,range,sum,mean,median,stddev,minority,majority,q1,q3,iqr
54879,"2","2",1108.27,1117.55,9.27999999999997,2225.82,1112.91,1112.91,4.63999999999999,1108.27,1108.27,1108.27,1117.55,9.27999999999997
53692,"2","2",4494.68,26973.272,22478.592,31467.952,15733.976,15733.976,11239.296,4494.68,4494.68,4494.68,26973.272,22478.592
53694,"1","1",325587.41,325587.41,0,325587.41,325587.41,325587.41,0,325587.41,325587.41,325587.41,325587.41,0
53695,"1","1",325587.41,325587.41,0,325587.41,325587.41,325587.41,0,325587.41,325587.41,325587.41,325587.41,0
53690,"4","4",82.69,18114.52,18031.83,37176.97,9294.2425,9489.88,7370.94995200881,82.69,82.69,2173.885,16414.6,14240.715
53691,"4","4",82.69,26973.272,26890.582,46265.322,11566.3305,9604.68,10358.1874727913,82.69,82.69,2288.685,20843.976,18555.291
53671,"1","1",4782.84,4782.84,0,4782.84,4782.84,4782.84,0,4782.84,4782.84,4782.84,4782.84,0
53696,"1","1",325587.41,325587.41,0,325587.41,325587.41,325587.41,0,325587.41,325587.41,325587.41,325587.41,0
53697,"1","1",325587.41,325587.41,0,325587.41,325587.41,325587.41,0,325587.41,325587.41,325587.41,325587.41,0
53367,"1","1",4782.84,4782.84,0,4782.84,4782.84,4782.84,0,4782.84,4782.84,4782.84,4782.84,0
53392,"1","1",325587.41,325587.41,0,325587.41,325587.41,325587.41,0,325587.41,325587.41,325587.41,325587.41,0
53393,"1","1",325587.41,325587.41,0,325587.41,325587.41,325587.41,0,325587.41,325587.41,325587.41,325587.41,0
53388,"1","1",4118.64,4118.64,0,4118.64,4118.64,4118.64,0,4118.64,4118.64,4118.64,4118.64,0
53391,"1","1",325587.41,325587.41,0,325587.41,325587.41,325587.41,0,325587.41,325587.41,325587.41,325587.41,0
53386,"1","1",4265.08,4265.08,0,4265.08,4265.08,4265.08,0,4265.08,4265.08,4265.08,4265.08,0
53387,"3","3",2890.62,4494.68,1604.06,11503.94,3834.64666666667,4118.64,684.953176469425,2890.62,2890.62,3504.63,4306.66,802.03
53379,"1","1",746.59,746.59,0,746.59,746.59,746.59,0,746.59,746.59,746.59,746.59,0
54000,"1","1",325587.41,325587.41,0,325587.41,325587.41,325587.41,0,325587.41,325587.41,325587.41,325587.41,0
53996,"2","2",23249.343,26973.272,3723.929,50222.615,25111.3075,25111.3075,1861.9645,23249.343,23249.343,23249.343,26973.272,3723.929
53997,"1","1",325587.41,325587.41,0,325587.41,325587.41,325587.41,0,325587.41,325587.41,325587.41,325587.41,0
53998,"1","1",325587.41,325587.41,0,325587.41,325587.41,325587.41,0,325587.41,325587.41,325587.41,325587.41,0
53999,"1","1",325587.41,325587.41,0,325587.41,325587.41,325587.41,0,325587.41,325587.41,325587.41,325587.41,0
53994,"1","1",14714.68,14714.68,0,14714.68,14714.68,14714.68,0,14714.68,14714.68,14714.68,14714.68,0
53995,"2","2",14714.68,26973.272,12258.592,41687.952,20843.976,20843.976,6129.296,14714.68,14714.68,14714.68,26973.272,12258.592
53966,"1","1",4,4,0,4,4,4,0,4,4,4,4,0
60681,"1","1",6189.15,6189.15,0,6189.15,6189.15,6189.15,0,6189.15,6189.15,6189.15,6189.15,0
60682,"2","2",6189.15,6491.99,302.84,12681.14,6340.57,6340.57,151.42,6189.15,6189.15,6189.15,6491.99,302.84
60420,"1","1",2667.11,2667.11,0,2667.11,2667.11,2667.11,0,2667.11,2667.11,2667.11,2667.11,0
60652,"1","1",1469.07,1469.07,0,1469.07,1469.07,1469.07,0,1469.07,1469.07,1469.07,1469.07,0
60653,"1","1",1469.07,1469.07,0,1469.07,1469.07,1469.07,0,1469.07,1469.07,1469.07,1469.07,0
60641,"1","1",889.59,889.59,0,889.59,889.59,889.59,0,889.59,889.59,889.59,889.59,0
60642,"1","1",889.59,889.59,0,889.59,889.59,889.59,0,889.59,889.59,889.59,889.59,0
60643,"1","1",32600.85,32600.85,0,32600.85,32600.85,32600.85,0,32600.85,32600.85,32600.85,32600.85,0
61290,"2","2",1411.32,1998.39,587.07,3409.71,1704.855,1704.855,293.535,1411.32,1411.32,1411.32,1998.39,587.07
61256,"2","2",895.7,1155.85,260.15,2051.55,1025.775,1025.775,130.075,895.7,895.7,895.7,1155.85,260.15
61255,"1","1",895.7,895.7,0,895.7,895.7,895.7,0,895.7,895.7,895.7,895.7,0
60952,"2","2",895.7,1155.85,260.15,2051.55,1025.775,1025.775,130.075,895.7,895.7,895.7,1155.85,260.15
60951,"1","1",895.7,895.7,0,895.7,895.7,895.7,0,895.7,895.7,895.7,895.7,0
60945,"1","1",31684.87,31684.87,0,31684.87,31684.87,31684.87,0,31684.87,31684.87,31684.87,31684.87,0
59811,"1","1",2345.76,2345.76,0,2345.76,2345.76,2345.76,0,2345.76,2345.76,2345.76,2345.76,0
59805,"2","2",10191.72,23710.03,13518.31,33901.75,16950.875,16950.875,6759.155,10191.72,10191.72,10191.72,23710.03,13518.31
59806,"3","3",10191.72,23710.03,13518.31,49413.96,16471.32,15512.21,5560.34143484612,10191.72,10191.72,12851.965,19611.12,6759.155
59807,"1","1",1815.02,1815.02,0,1815.02,1815.02,1815.02,0,1815.02,1815.02,1815.02,1815.02,0
59454,"2","1",3247.61,3247.61,0,6495.22,3247.61,3247.61,0,3247.61,3247.61,3247.61,3247.61,0
59436,"2","2",1348.99,23727.75,22378.76,25076.74,12538.37,12538.37,11189.38,1348.99,1348.99,1348.99,23727.75,22378.76
59438,"2","2",238.02,243.51,5.48999999999998,481.53,240.765,240.765,2.74499999999999,238.02,238.02,238.02,243.51,5.48999999999998
59439,"1","1",238.02,238.02,0,238.02,238.02,238.02,0,238.02,238.02,238.02,238.02,0
59510,"1","1",5975.8,5975.8,0,5975.8,5975.8,5975.8,0,5975.8,5975.8,5975.8,5975.8,0
59503,"1","1",1815.02,1815.02,0,1815.02,1815.02,1815.02,0,1815.02,1815.02,1815.02,1815.02,0
59484,"1","1",16601.59,16601.59,0,16601.59,16601.59,16601.59,0,16601.59,16601.59,16601.59,16601.59,0
59485,"1","1",16601.59,16601.59,0,16601.59,16601.59,16601.59,0,16601.59,16601.59,16601.59,16601.59,0
60339,"1","1",32600.85,32600.85,0,32600.85,32600.85,32600.85,0,32600.85,32600.85,32600.85,32600.85,0
60030,"1","1",43207.88,43207.88,0,43207.88,43207.88,43207.88,0,43207.88,43207.88,43207.88,43207.88,0
60031,"1","1",43207.88,43207.88,0,43207.88,43207.88,43207.88,0,43207.88,43207.88,43207.88,43207.88,0
60032,"1","1",43207.88,43207.88,0,43207.88,43207.88,43207.88,0,43207.88,43207.88,43207.88,43207.88,0
60116,"2","2",2345.76,2667.11,321.35,5012.87,2506.435,2506.435,160.675,2345.76,2345.76,2345.76,2667.11,321.35
60115,"1","1",2345.76,2345.76,0,2345.76,2345.76,2345.76,0,2345.76,2345.76,2345.76,2345.76,0
60109,"1","1",10191.72,10191.72,0,10191.72,10191.72,10191.72,0,10191.72,10191.72,10191.72,10191.72,0
60110,"3","3",2945.21,15512.21,12567,28649.14,9549.71333333333,10191.72,5150.5017017784,2945.21,2945.21,6568.465,12851.965,6283.5
58624,"1","1",32282.46,32282.46,0,32282.46,32282.46,32282.46,0,32282.46,32282.46,32282.46,32282.46,0
58828,"1","1",6972.81,6972.81,0,6972.81,6972.81,6972.81,0,6972.81,6972.81,6972.81,6972.81,0
58824,"2","2",912.4,6228.12,5315.72,7140.52,3570.26,3570.26,2657.86,912.4,912.4,912.4,6228.12,5315.72
58825,"2","2",793.4,2489.89,1696.49,3283.29,1641.645,1641.645,848.245,793.4,793.4,793.4,2489.89,1696.49
58826,"2","2",2489.89,23955.83,21465.94,26445.72,13222.86,13222.86,10732.97,2489.89,2489.89,2489.89,23955.83,21465.94
58827,"1","1",4964.94,4964.94,0,4964.94,4964.94,4964.94,0,4964.94,4964.94,4964.94,4964.94,0
58823,"1","1",6228.12,6228.12,0,6228.12,6228.12,6228.12,0,6228.12,6228.12,6228.12,6228.12,0
58520,"2","2",6228.12,88997.42,82769.3,95225.54,47612.77,47612.77,41384.65,6228.12,6228.12,6228.12,88997.42,82769.3
