id,count,unique,min,max,range,sum,mean,median,stddev,minority,majority,q1,q3,iqr
76387,"9","5",239.95,5194.3152,4954.3652,28695.3708,3188.37453333333,2597.1576,1967.40669630557,239.95,5194.3152,2400.2812,5194.3152,2794.034
76381,"1","1",5277.58,5277.58,0,5277.58,5277.58,5277.58,0,5277.58,5277.58,5277.58,5277.58,0
76382,"3","3",248.36,5277.58,5029.22,10528.27,3509.42333333333,5002.33,2308.65634639622,248.36,248.36,2625.345,5139.955,2514.61
76383,"1","1",248.36,248.36,0,248.36,248.36,248.36,0,248.36,248.36,248.36,248.36,0
76368,"1","1",11362.5,11362.5,0,11362.5,11362.5,11362.5,0,11362.5,11362.5,11362.5,11362.5,0
76364,"5","2",7863.61,8880,1016.39,42367.22,8473.444,8880,497.927375933479,7863.61,8880,7863.61,8880,1016.39
76365,"4","4",786.56,8385.16,7598.6,23834.17,5958.5425,7331.225,3040.28195812802,786.56,786.56,3792.7,8124.385,4331.685
76366,"4","4",1639.52,8756.11,7116.59,23722.87,5930.7175,6663.62,2663.54844375295,1639.52,1639.52,3814.96,8046.475,4231.515
76367,"1","1",1340.85,1340.85,0,1340.85,1340.85,1340.85,0,1340.85,1340.85,1340.85,1340.85,0
76360,"2","2",9488.79,12808.2,3319.41,22296.99,11148.495,11148.495,1659.705,9488.79,9488.79,9488.79,12808.2,3319.41
76361,"1","1",12808.2,12808.2,0,12808.2,12808.2,12808.2,0,12808.2,12808.2,12808.2,12808.2,0
76362,"4","3",8880,13320,4440,42791.66,10697.915,10295.83,1904.77285828915,11711.66,8880,8880,12515.83,3635.83
76363,"4","2",8880,13320,4440,39960,9990,8880,1922.57639640145,13320,8880,8880,11100,2220
76359,"1","1",6660.35,6660.35,0,6660.35,6660.35,6660.35,0,6660.35,6660.35,6660.35,6660.35,0
76352,"3","3",4021.155,12063.775,8042.62,23759.49,7919.83,7674.56,3287.9631127062,4021.155,4021.155,5847.8575,9869.1675,4021.31
76353,"4","2",7674.56,17569.72,9895.16,50488.56,12622.14,12622.14,4947.58,7674.56,7674.56,7674.56,17569.72,9895.16
76354,"2","2",14350.64,17569.72,3219.08,31920.36,15960.18,15960.18,1609.54,14350.64,14350.64,14350.64,17569.72,3219.08
76355,"2","2",7910.08,10854.12,2944.04,18764.2,9382.1,9382.1,1472.02,7910.08,7910.08,7910.08,10854.12,2944.04
76477,"7","6",165.84,446.04,280.2,1678.88,239.84,194.04,92.4397001911439,165.84,194.04,190.72,245.76,55.04
76478,"8","8",66.85,535.23,468.38,1918.02,239.7525,233.79,141.907507443229,66.85,66.85,116.91,307.27,190.36
76479,"3","2",256.93,385.38,128.45,1027.69,342.563333333333,385.38,60.551910695608,256.93,385.38,321.155,385.38,64.225
76472,"41","39",45.52,18538.55,18493.03,28882.46,704.450243902439,237.15,2821.88539894396,45.52,237.15,198.02,329.66,131.64
76473,"46","46",45.52,610.11,564.59,12697.41,276.030652173913,245.83,108.268668224653,45.52,45.52,202.14,300.89,98.75
76474,"34","34",118.88,902,783.12,12447.84,366.112941176471,342.685,172.545088012472,118.88,118.88,219.4,472,252.6
76475,"25","25",118.88,10032.86,9913.98,20890.29,835.6116,198.3,2192.41421597595,118.88,118.88,191.97,217.68,25.71
76471,"2","2",176.93,18538.55,18361.62,18715.48,9357.74,9357.74,9180.81,176.93,176.93,176.93,18538.55,18361.62
76460,"2","2",3146.96,5400.04,2253.08,8547,4273.5,4273.5,1126.54,3146.96,3146.96,3146.96,5400.04,2253.08
76461,"22","22",20.79,17137.791,17117.001,21910.331,995.924136363636,227.93,3526.33924428632,20.79,20.79,62.47,318.42,255.95
76462,"22","21",16.06,220.85,204.79,2249.04,102.229090909091,113.75,61.3543499168479,16.06,28.44,33.39,149.68,116.29
76459,"1","1",5400.04,5400.04,0,5400.04,5400.04,5400.04,0,5400.04,5400.04,5400.04,5400.04,0
